PROVINCIA,DEPARTAMENTO,iso_year,iso_week,CONFIRMADO
BUENOS AIRES,SAN NICOLAS,2016,5,1
BUENOS AIRES,TANDIL,2016,5,1
BUENOS AIRES,TIGRE,2016,5,9
BUENOS AIRES,TRES DE FEBRERO,2016,5,3
BUENOS AIRES,VICENTE LOPEZ,2016,5,4
BUENOS AIRES,9 DE JULIO,2016,6,2
BUENOS AIRES,ALBERTI,2016,6,1
BUENOS AIRES,ALMIRANTE BROWN,2016,6,12
BUENOS AIRES,AVELLANEDA,2016,6,6
BUENOS AIRES,BENITO JUAREZ,2016,6,1
BUENOS AIRES,BERAZATEGUI,2016,6,19
BUENOS AIRES,BERISSO,2016,6,1
BUENOS AIRES,CAMPANA,2016,6,1
BUENOS AIRES,CAÑUELAS,2016,6,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,6,7
BUENOS AIRES,EZEIZA,2016,6,1
BUENOS AIRES,FLORENCIO VARELA,2016,6,20
BUENOS AIRES,GENERAL ALVARADO,2016,6,1
BUENOS AIRES,GENERAL RODRIGUEZ,2016,6,1
BUENOS AIRES,GENERAL SAN MARTIN,2016,6,5
BUENOS AIRES,HURLINGHAM,2016,6,5
BUENOS AIRES,ITUZAINGO,2016,6,5
BUENOS AIRES,JOSE C PAZ,2016,6,5
BUENOS AIRES,LA MATANZA,2016,6,18
BUENOS AIRES,LA PLATA,2016,6,25
BUENOS AIRES,LANUS,2016,6,8
BUENOS AIRES,LOBOS,2016,6,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,6,13
BUENOS AIRES,LUJAN,2016,6,1
BUENOS AIRES,MALVINAS ARGENTINAS,2016,6,7
BUENOS AIRES,MARCOS PAZ,2016,6,1
BUENOS AIRES,MERCEDES,2016,6,2
BUENOS AIRES,MERLO,2016,6,2
BUENOS AIRES,MONTE,2016,6,1
BUENOS AIRES,MORENO,2016,6,5
BUENOS AIRES,MORON,2016,6,4
BUENOS AIRES,PEHUAJO,2016,6,1
BUENOS AIRES,PERGAMINO,2016,6,3
BUENOS AIRES,PILAR,2016,6,1
BUENOS AIRES,PRESIDENTE PERON,2016,6,1
BUENOS AIRES,QUILMES,2016,6,15
BUENOS AIRES,SAN ANTONIO DE ARECO,2016,6,1
BUENOS AIRES,SAN FERNANDO,2016,6,2
BUENOS AIRES,SAN ISIDRO,2016,6,6
BUENOS AIRES,SAN MIGUEL,2016,6,2
BUENOS AIRES,SAN PEDRO,2016,6,1
BUENOS AIRES,TIGRE,2016,6,4
BUENOS AIRES,TRES DE FEBRERO,2016,6,5
BUENOS AIRES,VICENTE LOPEZ,2016,6,1
BUENOS AIRES,ZARATE,2016,6,1
BUENOS AIRES,25 DE MAYO,2016,7,1
BUENOS AIRES,9 DE JULIO,2016,7,1
BUENOS AIRES,ALMIRANTE BROWN,2016,7,13
BUENOS AIRES,AVELLANEDA,2016,7,7
BUENOS AIRES,BAHIA BLANCA,2016,7,1
BUENOS AIRES,BERAZATEGUI,2016,7,20
BUENOS AIRES,BERISSO,2016,7,6
BUENOS AIRES,BRANDSEN,2016,7,1
BUENOS AIRES,CAMPANA,2016,7,2
BUENOS AIRES,CHASCOMUS,2016,7,1
BUENOS AIRES,CORONEL SUAREZ,2016,7,1
BUENOS AIRES,ENSENADA,2016,7,4
BUENOS AIRES,ESCOBAR,2016,7,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,7,9
BUENOS AIRES,EZEIZA,2016,7,2
BUENOS AIRES,FLORENCIO VARELA,2016,7,10
BUENOS AIRES,GENERAL GUIDO,2016,7,1
BUENOS AIRES,GENERAL RODRIGUEZ,2016,7,1
BUENOS AIRES,GENERAL SAN MARTIN,2016,7,4
BUENOS AIRES,HURLINGHAM,2016,7,5
BUENOS AIRES,ITUZAINGO,2016,7,3
BUENOS AIRES,JOSE C PAZ,2016,7,1
BUENOS AIRES,LA COSTA,2016,7,1
BUENOS AIRES,LA MATANZA,2016,7,21
BUENOS AIRES,LA PLATA,2016,7,19
BUENOS AIRES,LANUS,2016,7,7
BUENOS AIRES,LOMAS DE ZAMORA,2016,7,21
BUENOS AIRES,MALVINAS ARGENTINAS,2016,7,3
BUENOS AIRES,MERCEDES,2016,7,1
BUENOS AIRES,MERLO,2016,7,4
BUENOS AIRES,MORENO,2016,7,8
BUENOS AIRES,MORON,2016,7,10
BUENOS AIRES,OLAVARRIA,2016,7,1
BUENOS AIRES,PERGAMINO,2016,7,3
BUENOS AIRES,PILAR,2016,7,2
BUENOS AIRES,PINAMAR,2016,7,1
BUENOS AIRES,PRESIDENTE PERON,2016,7,1
BUENOS AIRES,QUILMES,2016,7,13
BUENOS AIRES,SAN FERNANDO,2016,7,2
BUENOS AIRES,SAN ISIDRO,2016,7,7
BUENOS AIRES,SAN MIGUEL,2016,7,3
BUENOS AIRES,TANDIL,2016,7,1
BUENOS AIRES,TIGRE,2016,7,2
BUENOS AIRES,TRES DE FEBRERO,2016,7,18
BUENOS AIRES,VICENTE LOPEZ,2016,7,3
BUENOS AIRES,25 DE MAYO,2016,8,1
BUENOS AIRES,9 DE JULIO,2016,8,3
BUENOS AIRES,ALMIRANTE BROWN,2016,8,10
BUENOS AIRES,AVELLANEDA,2016,8,9
BUENOS AIRES,BAHIA BLANCA,2016,8,1
BUENOS AIRES,BERAZATEGUI,2016,8,36
BUENOS AIRES,BERISSO,2016,8,1
BUENOS AIRES,CAMPANA,2016,8,1
BUENOS AIRES,CAÑUELAS,2016,8,1
BUENOS AIRES,CHASCOMUS,2016,8,1
BUENOS AIRES,ENSENADA,2016,8,1
BUENOS AIRES,ESCOBAR,2016,8,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,8,7
BUENOS AIRES,EZEIZA,2016,8,1
BUENOS AIRES,FLORENCIO VARELA,2016,8,18
BUENOS AIRES,GENERAL SAN MARTIN,2016,8,7
BUENOS AIRES,HURLINGHAM,2016,8,10
BUENOS AIRES,ITUZAINGO,2016,8,4
BUENOS AIRES,JOSE C PAZ,2016,8,2
BUENOS AIRES,LA MATANZA,2016,8,48
BUENOS AIRES,LA PLATA,2016,8,30
BUENOS AIRES,LANUS,2016,8,21
BUENOS AIRES,LAPRIDA,2016,8,1
BUENOS AIRES,LOBOS,2016,8,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,8,27
BUENOS AIRES,MALVINAS ARGENTINAS,2016,8,8
BUENOS AIRES,MERCEDES,2016,8,1
BUENOS AIRES,MERLO,2016,8,6
BUENOS AIRES,MONTE,2016,8,1
BUENOS AIRES,MORENO,2016,8,6
BUENOS AIRES,MORON,2016,8,16
BUENOS AIRES,OLAVARRIA,2016,8,1
BUENOS AIRES,PATAGONES,2016,8,1
BUENOS AIRES,PERGAMINO,2016,8,1
BUENOS AIRES,PILAR,2016,8,1
BUENOS AIRES,PRESIDENTE PERON,2016,8,2
BUENOS AIRES,QUILMES,2016,8,31
BUENOS AIRES,RAMALLO,2016,8,1
BUENOS AIRES,RAUCH,2016,8,1
BUENOS AIRES,SAN FERNANDO,2016,8,4
BUENOS AIRES,SAN ISIDRO,2016,8,2
BUENOS AIRES,SAN MIGUEL,2016,8,3
BUENOS AIRES,SAN PEDRO,2016,8,1
BUENOS AIRES,SAN VICENTE,2016,8,2
BUENOS AIRES,TANDIL,2016,8,1
BUENOS AIRES,TIGRE,2016,8,4
BUENOS AIRES,TRENQUE LAUQUEN,2016,8,1
BUENOS AIRES,TRES ARROYOS,2016,8,1
BUENOS AIRES,TRES DE FEBRERO,2016,8,20
BUENOS AIRES,VICENTE LOPEZ,2016,8,7
BUENOS AIRES,25 DE MAYO,2016,9,3
BUENOS AIRES,ALMIRANTE BROWN,2016,9,12
BUENOS AIRES,AVELLANEDA,2016,9,25
BUENOS AIRES,BAHIA BLANCA,2016,9,1
BUENOS AIRES,BERAZATEGUI,2016,9,40
BUENOS AIRES,BERISSO,2016,9,1
BUENOS AIRES,BRAGADO,2016,9,1
BUENOS AIRES,LA PLATA,2016,9,1
BUENOS AIRES,CARLOS CASARES,2016,9,1
BUENOS AIRES,CAÑUELAS,2016,9,1
BUENOS AIRES,CHASCOMUS,2016,9,3
BUENOS AIRES,ENSENADA,2016,9,2
BUENOS AIRES,ESCOBAR,2016,9,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,9,19
BUENOS AIRES,EZEIZA,2016,9,4
BUENOS AIRES,FLORENCIO VARELA,2016,9,21
BUENOS AIRES,GENERAL LAMADRID,2016,9,1
BUENOS AIRES,GENERAL RODRIGUEZ,2016,9,1
BUENOS AIRES,GENERAL SAN MARTIN,2016,9,5
BUENOS AIRES,HURLINGHAM,2016,9,13
BUENOS AIRES,ITUZAINGO,2016,9,6
BUENOS AIRES,JOSE C PAZ,2016,9,2
BUENOS AIRES,LA MATANZA,2016,9,82
BUENOS AIRES,LA PLATA,2016,9,20
BUENOS AIRES,LANUS,2016,9,37
BUENOS AIRES,LOBOS,2016,9,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,9,75
BUENOS AIRES,LUJAN,2016,9,2
BUENOS AIRES,MALVINAS ARGENTINAS,2016,9,1
BUENOS AIRES,MERLO,2016,9,13
BUENOS AIRES,MONTE,2016,9,1
BUENOS AIRES,MORENO,2016,9,10
BUENOS AIRES,MORON,2016,9,33
BUENOS AIRES,PEHUAJO,2016,9,2
BUENOS AIRES,PILAR,2016,9,1
BUENOS AIRES,PINAMAR,2016,9,1
BUENOS AIRES,PRESIDENTE PERON,2016,9,1
BUENOS AIRES,QUILMES,2016,9,46
BUENOS AIRES,ROJAS,2016,9,1
BUENOS AIRES,SAN FERNANDO,2016,9,1
BUENOS AIRES,SAN MIGUEL,2016,9,4
BUENOS AIRES,TIGRE,2016,9,3
BUENOS AIRES,TRES DE FEBRERO,2016,9,29
BUENOS AIRES,VICENTE LOPEZ,2016,9,5
BUENOS AIRES,ZARATE,2016,9,1
BUENOS AIRES,25 DE MAYO,2016,10,2
BUENOS AIRES,ALMIRANTE BROWN,2016,10,16
BUENOS AIRES,AVELLANEDA,2016,10,24
BUENOS AIRES,AZUL,2016,10,1
BUENOS AIRES,BERAZATEGUI,2016,10,28
BUENOS AIRES,BERISSO,2016,10,1
BUENOS AIRES,LA PLATA,2016,10,3
BUENOS AIRES,CHASCOMUS,2016,10,1
BUENOS AIRES,ENSENADA,2016,10,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,10,10
BUENOS AIRES,EZEIZA,2016,10,1
BUENOS AIRES,FLORENCIO VARELA,2016,10,17
BUENOS AIRES,GENERAL RODRIGUEZ,2016,10,1
BUENOS AIRES,GENERAL SAN MARTIN,2016,10,9
BUENOS AIRES,HURLINGHAM,2016,10,11
BUENOS AIRES,ITUZAINGO,2016,10,6
BUENOS AIRES,JOSE C PAZ,2016,10,3
BUENOS AIRES,LA MATANZA,2016,10,88
BUENOS AIRES,LA PLATA,2016,10,16
BUENOS AIRES,LANUS,2016,10,39
BUENOS AIRES,LOMAS DE ZAMORA,2016,10,76
BUENOS AIRES,MERCEDES,2016,10,2
BUENOS AIRES,MERLO,2016,10,6
BUENOS AIRES,MORENO,2016,10,4
BUENOS AIRES,MORON,2016,10,48
BUENOS AIRES,PEHUAJO,2016,10,1
BUENOS AIRES,PERGAMINO,2016,10,1
BUENOS AIRES,PILAR,2016,10,1
BUENOS AIRES,QUILMES,2016,10,25
BUENOS AIRES,ROJAS,2016,10,1
BUENOS AIRES,SALLIQUELO,2016,10,1
BUENOS AIRES,SAN ANTONIO DE ARECO,2016,10,2
BUENOS AIRES,SAN CAYETANO,2016,10,1
BUENOS AIRES,SAN FERNANDO,2016,10,5
BUENOS AIRES,SAN ISIDRO,2016,10,4
BUENOS AIRES,SAN MIGUEL,2016,10,4
BUENOS AIRES,SAN PEDRO,2016,10,1
BUENOS AIRES,TIGRE,2016,10,1
BUENOS AIRES,TRES DE FEBRERO,2016,10,52
BUENOS AIRES,VICENTE LOPEZ,2016,10,7
BUENOS AIRES,25 DE MAYO,2016,11,2
BUENOS AIRES,ALMIRANTE BROWN,2016,11,11
BUENOS AIRES,AVELLANEDA,2016,11,6
BUENOS AIRES,BERAZATEGUI,2016,11,18
BUENOS AIRES,BERISSO,2016,11,1
BUENOS AIRES,LA PLATA,2016,11,1
BUENOS AIRES,CHIVILCOY,2016,11,2
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,11,2
BUENOS AIRES,FLORENCIO VARELA,2016,11,11
BUENOS AIRES,GENERAL SAN MARTIN,2016,11,1
BUENOS AIRES,HURLINGHAM,2016,11,3
BUENOS AIRES,JOSE C PAZ,2016,11,2
BUENOS AIRES,LA MATANZA,2016,11,52
BUENOS AIRES,LA PLATA,2016,11,18
BUENOS AIRES,LANUS,2016,11,13
BUENOS AIRES,LOMAS DE ZAMORA,2016,11,25
BUENOS AIRES,MAGDALENA,2016,11,1
BUENOS AIRES,MERCEDES,2016,11,1
BUENOS AIRES,MERLO,2016,11,5
BUENOS AIRES,MORENO,2016,11,3
BUENOS AIRES,MORON,2016,11,10
BUENOS AIRES,NAVARRO,2016,11,1
BUENOS AIRES,PERGAMINO,2016,11,1
BUENOS AIRES,PILA,2016,11,1
BUENOS AIRES,PILAR,2016,11,1
BUENOS AIRES,PRESIDENTE PERON,2016,11,1
BUENOS AIRES,QUILMES,2016,11,12
BUENOS AIRES,ROJAS,2016,11,1
BUENOS AIRES,SALLIQUELO,2016,11,1
BUENOS AIRES,SALTO,2016,11,1
BUENOS AIRES,SAN ANTONIO DE ARECO,2016,11,1
BUENOS AIRES,SAN FERNANDO,2016,11,1
BUENOS AIRES,SAN VICENTE,2016,11,2
BUENOS AIRES,TIGRE,2016,11,3
BUENOS AIRES,TRES DE FEBRERO,2016,11,19
BUENOS AIRES,VICENTE LOPEZ,2016,11,3
BUENOS AIRES,ALMIRANTE BROWN,2016,12,3
BUENOS AIRES,AVELLANEDA,2016,12,3
BUENOS AIRES,BERAZATEGUI,2016,12,10
BUENOS AIRES,ENSENADA,2016,12,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,12,2
BUENOS AIRES,EZEIZA,2016,12,1
BUENOS AIRES,FLORENCIO VARELA,2016,12,8
BUENOS AIRES,GENERAL LAMADRID,2016,12,1
BUENOS AIRES,GENERAL PUEYRREDON,2016,12,1
BUENOS AIRES,GENERAL RODRIGUEZ,2016,12,1
BUENOS AIRES,HURLINGHAM,2016,12,2
BUENOS AIRES,ITUZAINGO,2016,12,1
BUENOS AIRES,LA MATANZA,2016,12,15
BUENOS AIRES,LA PLATA,2016,12,12
BUENOS AIRES,LANUS,2016,12,5
BUENOS AIRES,LINCOLN,2016,12,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,12,10
BUENOS AIRES,MERCEDES,2016,12,1
BUENOS AIRES,MERLO,2016,12,3
BUENOS AIRES,MORENO,2016,12,2
BUENOS AIRES,MORON,2016,12,8
BUENOS AIRES,NAVARRO,2016,12,1
BUENOS AIRES,PRESIDENTE PERON,2016,12,1
BUENOS AIRES,QUILMES,2016,12,14
BUENOS AIRES,SAN FERNANDO,2016,12,1
BUENOS AIRES,SAN ISIDRO,2016,12,1
BUENOS AIRES,TRES DE FEBRERO,2016,12,18
BUENOS AIRES,VICENTE LOPEZ,2016,12,1
BUENOS AIRES,ALMIRANTE BROWN,2016,13,4
BUENOS AIRES,AVELLANEDA,2016,13,4
BUENOS AIRES,BALCARCE,2016,13,1
BUENOS AIRES,BERAZATEGUI,2016,13,9
BUENOS AIRES,BERISSO,2016,13,1
BUENOS AIRES,CAMPANA,2016,13,1
BUENOS AIRES,CAÑUELAS,2016,13,1
BUENOS AIRES,CHIVILCOY,2016,13,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,13,1
BUENOS AIRES,EZEIZA,2016,13,2
BUENOS AIRES,FLORENCIO VARELA,2016,13,11
BUENOS AIRES,GENERAL SAN MARTIN,2016,13,3
BUENOS AIRES,HURLINGHAM,2016,13,4
BUENOS AIRES,ITUZAINGO,2016,13,3
BUENOS AIRES,JOSE C PAZ,2016,13,2
BUENOS AIRES,JUNIN,2016,13,1
BUENOS AIRES,LA COSTA,2016,13,1
BUENOS AIRES,LA MATANZA,2016,13,19
BUENOS AIRES,LA PLATA,2016,13,9
BUENOS AIRES,LANUS,2016,13,4
BUENOS AIRES,LOMAS DE ZAMORA,2016,13,19
BUENOS AIRES,MERCEDES,2016,13,2
BUENOS AIRES,MORENO,2016,13,1
BUENOS AIRES,MORON,2016,13,14
BUENOS AIRES,PERGAMINO,2016,13,1
BUENOS AIRES,PRESIDENTE PERON,2016,13,1
BUENOS AIRES,QUILMES,2016,13,14
BUENOS AIRES,SAN ISIDRO,2016,13,2
BUENOS AIRES,TRES DE FEBRERO,2016,13,14
BUENOS AIRES,ALMIRANTE BROWN,2016,14,4
BUENOS AIRES,AVELLANEDA,2016,14,16
BUENOS AIRES,BERAZATEGUI,2016,14,7
BUENOS AIRES,BERISSO,2016,14,2
BUENOS AIRES,CAÑUELAS,2016,14,1
BUENOS AIRES,CHASCOMUS,2016,14,2
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,14,1
BUENOS AIRES,EZEIZA,2016,14,4
BUENOS AIRES,FLORENCIO VARELA,2016,14,7
BUENOS AIRES,GENERAL SAN MARTIN,2016,14,5
BUENOS AIRES,HURLINGHAM,2016,14,2
BUENOS AIRES,JOSE C PAZ,2016,14,1
BUENOS AIRES,LA MATANZA,2016,14,23
BUENOS AIRES,LA PLATA,2016,14,10
BUENOS AIRES,LANUS,2016,14,16
BUENOS AIRES,LOMAS DE ZAMORA,2016,14,24
BUENOS AIRES,MERCEDES,2016,14,1
BUENOS AIRES,MERLO,2016,14,1
BUENOS AIRES,MORENO,2016,14,1
BUENOS AIRES,MORON,2016,14,8
BUENOS AIRES,PERGAMINO,2016,14,1
BUENOS AIRES,QUILMES,2016,14,21
BUENOS AIRES,SAN ANDRES DE GILES,2016,14,1
BUENOS AIRES,SAN MIGUEL,2016,14,1
BUENOS AIRES,TIGRE,2016,14,1
BUENOS AIRES,TRES DE FEBRERO,2016,14,10
BUENOS AIRES,25 DE MAYO,2016,15,1
BUENOS AIRES,ALMIRANTE BROWN,2016,15,7
BUENOS AIRES,AVELLANEDA,2016,15,9
BUENOS AIRES,BERAZATEGUI,2016,15,5
BUENOS AIRES,EXALTACION DE LA CRUZ,2016,15,2
BUENOS AIRES,EZEIZA,2016,15,1
BUENOS AIRES,FLORENCIO VARELA,2016,15,8
BUENOS AIRES,GENERAL RODRIGUEZ,2016,15,1
BUENOS AIRES,HURLINGHAM,2016,15,1
BUENOS AIRES,JOSE C PAZ,2016,15,2
BUENOS AIRES,LA MATANZA,2016,15,10
BUENOS AIRES,LA PLATA,2016,15,5
BUENOS AIRES,LANUS,2016,15,7
BUENOS AIRES,LOMAS DE ZAMORA,2016,15,15
BUENOS AIRES,MERLO,2016,15,1
BUENOS AIRES,MORENO,2016,15,1
BUENOS AIRES,MORON,2016,15,6
BUENOS AIRES,QUILMES,2016,15,17
BUENOS AIRES,SAN FERNANDO,2016,15,2
BUENOS AIRES,TRES DE FEBRERO,2016,15,3
BUENOS AIRES,25 DE MAYO,2016,16,1
BUENOS AIRES,ALMIRANTE BROWN,2016,16,3
BUENOS AIRES,AVELLANEDA,2016,16,1
BUENOS AIRES,BERAZATEGUI,2016,16,2
BUENOS AIRES,FLORENCIO VARELA,2016,16,3
BUENOS AIRES,LA MATANZA,2016,16,5
BUENOS AIRES,LA PLATA,2016,16,1
BUENOS AIRES,LANUS,2016,16,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,16,6
BUENOS AIRES,MORENO,2016,16,1
BUENOS AIRES,MORON,2016,16,2
BUENOS AIRES,PERGAMINO,2016,16,1
BUENOS AIRES,QUILMES,2016,16,6
BUENOS AIRES,SAN ISIDRO,2016,16,3
BUENOS AIRES,TRES DE FEBRERO,2016,16,2
BUENOS AIRES,VICENTE LOPEZ,2016,16,1
BUENOS AIRES,ALMIRANTE BROWN,2016,17,1
BUENOS AIRES,AVELLANEDA,2016,17,1
BUENOS AIRES,BERAZATEGUI,2016,17,1
BUENOS AIRES,FLORENCIO VARELA,2016,17,2
BUENOS AIRES,ITUZAINGO,2016,17,1
BUENOS AIRES,JOSE C PAZ,2016,17,1
BUENOS AIRES,LA MATANZA,2016,17,4
BUENOS AIRES,LANUS,2016,17,2
BUENOS AIRES,LOMAS DE ZAMORA,2016,17,7
BUENOS AIRES,MORON,2016,17,5
BUENOS AIRES,QUILMES,2016,17,4
BUENOS AIRES,TRES DE FEBRERO,2016,17,1
BUENOS AIRES,ALMIRANTE BROWN,2016,18,2
BUENOS AIRES,FLORENCIO VARELA,2016,18,2
BUENOS AIRES,HURLINGHAM,2016,18,1
BUENOS AIRES,LANUS,2016,18,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,18,3
BUENOS AIRES,MORON,2016,18,1
BUENOS AIRES,QUILMES,2016,18,2
BUENOS AIRES,TRES DE FEBRERO,2016,18,1
BUENOS AIRES,ALMIRANTE BROWN,2016,19,1
BUENOS AIRES,FLORENCIO VARELA,2016,19,1
BUENOS AIRES,JUNIN,2016,19,1
BUENOS AIRES,LA PLATA,2016,19,1
BUENOS AIRES,ALMIRANTE BROWN,2016,20,1
BUENOS AIRES,BAHIA BLANCA,2016,20,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,20,1
BUENOS AIRES,GENERAL LAMADRID,2016,20,1
BUENOS AIRES,LA MATANZA,2016,21,1
BUENOS AIRES,LANUS,2016,22,1
BUENOS AIRES,BAHIA BLANCA,2016,23,1
BUENOS AIRES,BAHIA BLANCA,2016,32,1
BUENOS AIRES,LA PLATA,2016,35,1
BUENOS AIRES,LANUS,2016,35,1
BUENOS AIRES,SAN PEDRO,2016,37,1
BUENOS AIRES,ROJAS,2016,40,1
BUENOS AIRES,ALMIRANTE BROWN,2016,41,1
BUENOS AIRES,BRAGADO,2016,41,1
BUENOS AIRES,25 DE MAYO,2016,42,1
BUENOS AIRES,AVELLANEDA,2016,42,1
BUENOS AIRES,ALMIRANTE BROWN,2016,43,1
BUENOS AIRES,HURLINGHAM,2016,44,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,45,1
BUENOS AIRES,SAN ISIDRO,2016,45,1
BUENOS AIRES,AVELLANEDA,2016,46,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,46,1
BUENOS AIRES,HURLINGHAM,2016,46,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,46,2
BUENOS AIRES,TRES DE FEBRERO,2016,46,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,47,1
BUENOS AIRES,EZEIZA,2016,47,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,47,1
BUENOS AIRES,ALMIRANTE BROWN,2016,48,1
BUENOS AIRES,LA MATANZA,2016,48,1
BUENOS AIRES,LA PLATA,2016,48,1
BUENOS AIRES,ALMIRANTE BROWN,2016,49,1
BUENOS AIRES,AVELLANEDA,2016,49,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,49,1
BUENOS AIRES,LA PLATA,2016,49,1
BUENOS AIRES,ALMIRANTE BROWN,2016,50,1
BUENOS AIRES,GENERAL PUEYRREDON,2016,50,1
BUENOS AIRES,LOBOS,2016,50,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,50,1
BUENOS AIRES,PERGAMINO,2016,50,1
BUENOS AIRES,QUILMES,2016,50,1
BUENOS AIRES,AVELLANEDA,2016,51,2
BUENOS AIRES,BERAZATEGUI,2016,51,1
BUENOS AIRES,BERISSO,2016,51,1
BUENOS AIRES,CORONEL SUAREZ,2016,51,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,51,1
BUENOS AIRES,FLORENCIO VARELA,2016,51,1
BUENOS AIRES,LA MATANZA,2016,51,1
BUENOS AIRES,LA PLATA,2016,51,2
BUENOS AIRES,LOMAS DE ZAMORA,2016,51,1
BUENOS AIRES,MORON,2016,51,1
BUENOS AIRES,ALMIRANTE BROWN,2016,52,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2016,52,1
BUENOS AIRES,GENERAL PUEYRREDON,2016,52,1
BUENOS AIRES,GENERAL VILLEGAS,2016,52,1
BUENOS AIRES,ITUZAINGO,2016,52,1
BUENOS AIRES,LA MATANZA,2016,52,1
BUENOS AIRES,LA PLATA,2016,52,1
BUENOS AIRES,LOMAS DE ZAMORA,2016,52,1
BUENOS AIRES,25 DE MAYO,2017,1,1
BUENOS AIRES,ALMIRANTE BROWN,2017,1,2
BUENOS AIRES,AVELLANEDA,2017,1,2
BUENOS AIRES,BERAZATEGUI,2017,1,2
BUENOS AIRES,EXALTACION DE LA CRUZ,2017,1,1
BUENOS AIRES,FLORENCIO VARELA,2017,1,4
BUENOS AIRES,GENERAL PUEYRREDON,2017,1,1
BUENOS AIRES,GENERAL SAN MARTIN,2017,1,1
BUENOS AIRES,GENERAL VILLEGAS,2017,1,1
BUENOS AIRES,ITUZAINGO,2017,1,1
BUENOS AIRES,JUNIN,2017,1,1
BUENOS AIRES,LA MATANZA,2017,1,1
BUENOS AIRES,LA PLATA,2017,1,1
BUENOS AIRES,LANUS,2017,1,1
BUENOS AIRES,LAS FLORES,2017,1,1
BUENOS AIRES,LOMAS DE ZAMORA,2017,1,1
BUENOS AIRES,QUILMES,2017,1,4
BUENOS AIRES,SAN VICENTE,2017,1,2
BUENOS AIRES,TANDIL,2017,1,1
BUENOS AIRES,TIGRE,2017,1,1
BUENOS AIRES,TRES DE FEBRERO,2017,1,2
BUENOS AIRES,9 DE JULIO,2017,2,1
BUENOS AIRES,ALMIRANTE BROWN,2017,2,1
BUENOS AIRES,BERAZATEGUI,2017,2,1
BUENOS AIRES,CAÑUELAS,2017,2,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2017,2,1
BUENOS AIRES,ITUZAINGO,2017,2,1
BUENOS AIRES,JUNIN,2017,2,1
BUENOS AIRES,LA PLATA,2017,2,2
BUENOS AIRES,LOMAS DE ZAMORA,2017,2,1
BUENOS AIRES,MORENO,2017,2,1
BUENOS AIRES,PILAR,2017,2,1
BUENOS AIRES,QUILMES,2017,2,1
BUENOS AIRES,SALLIQUELO,2017,2,1
BUENOS AIRES,SAN ISIDRO,2017,2,1
BUENOS AIRES,TRES DE FEBRERO,2017,2,1
BUENOS AIRES,ALMIRANTE BROWN,2017,3,2
BUENOS AIRES,AVELLANEDA,2017,3,2
BUENOS AIRES,BERAZATEGUI,2017,3,1
BUENOS AIRES,BERISSO,2017,3,1
BUENOS AIRES,CAMPANA,2017,3,1
BUENOS AIRES,CARLOS CASARES,2017,3,1
BUENOS AIRES,CHIVILCOY,2017,3,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2017,3,1
BUENOS AIRES,EZEIZA,2017,3,1
BUENOS AIRES,FLORENCIO VARELA,2017,3,1
BUENOS AIRES,ITUZAINGO,2017,3,1
BUENOS AIRES,LA PLATA,2017,3,2
BUENOS AIRES,LANUS,2017,3,1
BUENOS AIRES,LOMAS DE ZAMORA,2017,3,2
BUENOS AIRES,MORENO,2017,3,1
BUENOS AIRES,QUILMES,2017,3,3
BUENOS AIRES,TRES DE FEBRERO,2017,3,1
BUENOS AIRES,ALMIRANTE BROWN,2017,4,1
BUENOS AIRES,AVELLANEDA,2017,4,1
BUENOS AIRES,BERAZATEGUI,2017,4,1
BUENOS AIRES,BERISSO,2017,4,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2017,4,1
BUENOS AIRES,FLORENCIO VARELA,2017,4,1
BUENOS AIRES,GENERAL SAN MARTIN,2017,4,1
BUENOS AIRES,LA MATANZA,2017,4,1
BUENOS AIRES,LA PLATA,2017,4,1
